,negotiable,property_size,property_age,bathroom,cup_board,floor,total_floor,balconies,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,PARK,RWH,STP,HK,PB,VP,Year,Month,Amenities_Count,type_BHK1,type_BHK2,type_BHK3,type_BHK4,type_BHK4PLUS,type_RK1,lease_type_ANYONE,lease_type_BACHELOR,lease_type_COMPANY,lease_type_FAMILY,furnishing_FULLY_FURNISHED,furnishing_NOT_FURNISHED,furnishing_SEMI_FURNISHED,parking_BOTH,parking_FOUR_WHEELER,parking_NONE,parking_TWO_WHEELER,facing_E,facing_N,facing_NE,facing_NW,facing_S,facing_SE,facing_SW,facing_W,water_supply_BOREWELL,water_supply_CORPORATION,water_supply_CORP_BORE,building_type_AP,building_type_GC,building_type_IF,building_type_IH,State_Karnataka,State_Tamil Nadu,City_Bangalore,City_Chennai,Zone_Bangalore_East,Zone_Bangalore_North,Zone_Bangalore_South,ind
12955,1,950,20,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12956,1,750,4,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,11,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
12957,1,1435,3,2,3,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
12958,1,1750,10,3,8,3,3,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2017,9,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
12959,0,900,10,2,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2018,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
12960,1,1250,0,2,2,5,7,2,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,2017,8,11,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
12961,1,1140,0,2,2,3,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,train
12962,1,1357,1,3,3,4,4,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,2018,3,13,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
12963,0,1100,40,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,7,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12964,0,800,12,2,2,2,4,2,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,2017,11,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,train
12965,1,1745,0,3,3,10,14,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2018,4,18,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12966,1,1808,3,3,7,4,4,2,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2017,3,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
12967,1,1510,2,2,3,3,4,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,2018,1,12,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12968,0,1889,0,3,3,8,14,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2018,2,6,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12969,0,600,0,2,1,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,10,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
12970,1,1800,10,4,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,8,3,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12971,1,700,6,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2018,11,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
12972,1,600,8,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12973,1,900,6,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
12974,0,1560,10,3,4,3,4,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2017,7,5,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
12975,1,1570,3,3,5,4,4,3,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2017,11,11,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
12976,1,1200,7,2,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2018,5,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12977,1,1500,1,4,5,2,2,2,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,2018,4,11,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,train
12978,1,500,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12979,1,1200,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,9,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
12980,1,1875,0,3,3,18,19,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2018,4,16,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12981,1,1000,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,10,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
12982,0,1500,0,2,2,1,3,3,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,2017,2,14,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
12983,1,1600,11,3,3,8,9,3,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2018,2,15,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12984,0,1845,10,2,3,1,4,4,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,2018,1,10,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
12985,1,1231,0,2,2,2,4,2,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,2018,2,9,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
12986,1,600,0,2,2,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,train
12987,1,400,0,1,1,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,4,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
12988,1,1100,0,2,4,3,5,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,7,5,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,train
12989,0,590,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2018,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
12990,1,1200,4,2,6,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
12991,1,1200,8,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,8,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
12992,1,1605,1,3,3,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2018,1,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
12993,1,650,8,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,11,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12994,0,800,10,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
12995,0,250,27,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,5,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
12996,1,700,5,2,2,0,5,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,2017,11,7,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
12997,1,1658,8,3,5,4,7,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2018,12,15,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12998,0,1420,8,2,2,9,9,2,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,2017,9,15,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
12999,0,800,15,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,8,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
13000,1,1436,0,2,2,0,4,2,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,2017,3,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
13001,1,800,12,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
13002,1,1550,0,3,2,3,5,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,2018,2,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,train
13003,0,1260,1,2,0,0,4,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,2017,10,8,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
13004,1,1234,1,3,3,1,9,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,2018,7,11,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
13005,1,1100,5,2,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2018,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
13006,0,2200,8,3,8,4,4,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
13007,1,950,0,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2018,9,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
13008,1,800,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,train
13009,1,600,10,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,12,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
13010,1,800,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,train
13011,0,700,10,1,2,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
13012,0,400,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
13013,0,1815,3,2,2,0,0,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2017,10,16,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,train
13014,1,1500,8,2,2,2,5,4,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,2018,7,11,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
13015,1,600,1,1,2,3,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,7,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
13016,1,400,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2018,7,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,train
13017,1,1260,6,2,2,10,24,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2018,5,16,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
13018,0,850,7,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
13019,0,2000,0,3,3,3,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,6,3,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,train
13020,1,1600,5,3,3,0,5,3,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2018,6,9,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
13021,1,1160,4,2,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2018,11,5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,train
13022,1,1100,5,2,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,6,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
13023,1,250,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,6,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,train
13024,0,1091,0,2,2,1,5,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,2018,2,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
13025,1,1500,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,train
13026,1,300,5,1,1,3,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2018,10,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
13027,0,600,10,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
13028,1,1320,3,2,5,1,4,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,2017,4,9,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,train
13029,1,1100,5,2,1,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,11,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
13030,1,1000,5,2,2,0,4,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2018,2,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
13031,0,500,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,5,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
13032,1,1395,8,2,3,5,6,2,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2017,12,16,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
13033,1,600,10,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2018,5,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,train
13034,1,800,10,2,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,train
13035,1,1135,1,2,6,2,4,2,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,2017,8,13,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,train
13036,1,1515,9,3,3,3,4,3,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,2017,2,13,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
13037,1,500,5,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2018,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,train
13038,1,560,7,1,2,3,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2017,7,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
13039,1,1200,18,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
13040,0,650,10,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
13041,1,1100,0,2,4,3,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2018,5,8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,train
13042,1,1353,1,2,2,1,4,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,2017,7,8,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,train
13043,1,1326,0,2,3,0,4,2,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2018,3,15,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,train
13044,1,800,5,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,10,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,train
13045,0,900,0,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
13046,0,1400,7,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2018,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,train
13047,1,1100,8,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,train
